train_idx,recording_id,window_idx
5046,1021075,8
5047,706135,0
5048,880802,6
5049,928007,12
5050,975331,8
5051,1060244,14
5052,1012404,2
5053,776026,8
5054,957291,6
5055,892933,14
5056,955954,13
5057,935615,12
5058,1090318,7
5059,706924,14
5060,1060042,5
5061,1012404,0
5062,955942,11
5063,1007629,4
5064,749982,11
5065,776026,11
5066,1077841,6
5067,776032,2
5068,737551,13
5069,892933,14
5070,1045441,8
5071,1012500,10
5072,958836,0
5073,1133843,3
5074,980450,4
5075,782482,3
5076,924626,6
5077,1107072,13
5078,1089801,11
5079,958837,3
5080,958842,3
5081,999808,5
5082,955943,13
5083,1013832,2
5084,898844,7
5085,1139534,2
5086,1079586,9
5087,797245,0
5088,661732,2
5089,955954,6
5090,1089603,1
5091,720922,8
5092,1045441,2
5093,743810,1
5094,829232,6
5095,1021073,13
5096,702570,2
5097,1096225,5
5098,1139332,2
5099,1014379,6
5100,955945,12
5101,984442,1
5102,1029615,5
5103,1012134,3
5104,1027846,12
5105,1012136,7
5106,1029783,1
5107,955943,8
5108,797245,8
5109,1074392,9
5110,813955,4
5111,786154,7
5112,928007,6
5113,879118,2
5114,1083920,9
5115,670954,4
5116,1039176,14
5117,915555,9
5118,924631,14
5119,924239,10
5120,984442,14
5121,984442,9
5122,860679,12
5123,1069251,1
5124,1013307,1
5125,1035996,14
5126,1012134,6
5127,914376,7
5128,729504,0
5129,1085542,5
5130,1056054,0
5131,928007,0
5132,1074392,7
5133,786153,14
5134,1068477,8
5135,1036594,4
5136,797245,3
5137,1013307,9
5138,812729,7
5139,1089801,6
5140,729504,9
5141,1133843,8
5142,1036594,8
5143,706135,12
5144,786155,7
5145,1043795,6
5146,955923,2
5147,1083920,2
5148,1013748,4
5149,900144,10
5150,880056,8
5151,958832,1
5152,806343,8
5153,1083920,14
5154,880054,7
5155,1138428,6
5156,1021071,4
5157,1021071,12
5158,1049703,5
5159,1138428,7
5160,1013847,12
5161,924631,7
5162,1014379,3
5163,923855,7
5164,994379,12
5165,1139534,8
5166,958844,13
5167,957326,5
5168,1139790,8
5169,697755,7
5170,958966,1
5171,1049157,12
5172,935615,7
5173,1100538,8
5174,813954,9
5175,1051517,0
5176,1104243,0
5177,1049703,9
5178,1012680,8
5179,1021071,6
5180,1021075,14
5181,924797,7
5182,1086866,2
5183,1036594,5
5184,959619,0
5185,1139790,13
5186,688631,3
5187,786155,11
5188,1138672,14
5189,975331,2
5190,926363,10
5191,1012680,2
5192,1138651,11
5193,1012678,6
5194,1138832,2
5195,975331,5
5196,789575,0
5197,872369,7
5198,732715,3
5199,880054,6
5200,1024572,2
5201,749982,13
5202,706135,4
5203,1139534,10
5204,958832,8
5205,1138427,11
5206,697755,12
5207,928007,6
5208,1107061,12
5209,1083908,14
5210,743188,5
5211,720921,9
5212,1013748,12
5213,1029615,1
5214,735856,8
5215,1096225,6
5216,691600,2
5217,1021075,6
5218,875451,10
5219,1082015,0
5220,880802,7
5221,958835,1
5222,1021075,0
5223,860362,7
5224,1095092,4
5225,924631,11
5226,706924,12
5227,1013832,3
5228,1099293,8
5229,1010651,12
5230,1138668,2
5231,1095092,7
5232,698317,0
5233,1139604,7
5234,1138672,9
5235,1138428,14
5236,958837,8
5237,1090318,0
5238,1086866,4
5239,958837,14
5240,924634,11
5241,829232,0
5242,1043795,0
5243,1077841,13
5244,1012679,3
5245,1023050,2
5246,1051517,9
5247,735828,11
5248,1021072,1
5249,1045832,8
5250,1060244,13
5251,1012506,7
5252,1089801,9
5253,980450,1
5254,729504,2
5255,720339,3
5256,697755,10
5257,1060042,1
5258,958842,1
5259,753469,1
5260,1036594,3
5261,736268,0
5262,1043795,13
5263,735828,6
5264,1086866,7
5265,1012506,4
5266,677543,3
5267,958842,8
5268,813955,11
5269,676545,10
5270,973034,1
5271,999642,11
5272,1139348,1
5273,1139789,10
5274,1089603,0
5275,1090713,1
5276,1013847,0
5277,1036594,14
5278,722853,0
5279,1012499,7
5280,1072200,9
5281,731970,13
5282,661732,0
5283,1094464,10
5284,958843,0
5285,958842,7
5286,1089603,3
5287,839869,4
5288,1012506,5
5289,1013745,5
5290,1083908,3
5291,958832,2
5292,735828,5
5293,694376,13
5294,786154,8
5295,1013748,13
5296,1015040,8
5297,764681,2
5298,999642,10
5299,1046357,1
5300,924636,4
5301,955944,5
5302,1107072,14
5303,941230,7
5304,955944,8
5305,1013745,1
5306,1082015,3
5307,1021073,1
5308,1024572,1
5309,1139604,3
5310,924797,12
5311,1035996,7
5312,957291,1
5313,975331,13
5314,958835,6
5315,958835,9
5316,911663,10
5317,661732,1
5318,813955,12
5319,892933,5
5320,743810,9
5321,1077841,12
5322,679452,7
5323,1027844,8
5324,959619,5
5325,941230,2
5326,980450,1
5327,1039176,4
5328,1077841,1
5329,892933,11
5330,1072200,6
5331,900144,2
5332,958842,4
5333,1136851,2
5334,1021073,10
5335,1013010,8
5336,1012134,11
5337,729504,14
5338,1015039,2
5339,1068477,6
5340,732715,0
5341,1138672,4
5342,1077841,5
5343,1138651,13
5344,735828,10
5345,1021071,11
5346,1060042,1
5347,999642,13
5348,1060244,1
5349,1012939,3
5350,926363,2
5351,980450,14
5352,648368,12
5353,892933,7
5354,729504,4
5355,957291,0
5356,813954,2
5357,963141,2
5358,1043795,5
5359,914376,11
5360,1138427,4
5361,1027844,10
5362,955943,0
5363,1138660,5
5364,670954,1
5365,860679,10
5366,1018064,7
5367,720922,10
5368,935615,3
5369,958842,0
5370,1060245,7
5371,1096225,0
5372,670954,7
5373,994379,9
5374,1080235,3
5375,957291,12
5376,1138978,2
5377,776032,10
5378,1095092,14
5379,1133843,0
5380,686057,8
5381,1138672,0
5382,786155,10
5383,786154,3
5384,1138730,9
5385,924638,2
5386,737551,5
5387,1133843,11
5388,702570,3
5389,803375,2
5390,1012134,6
5391,1012678,8
5392,1014379,3
5393,1029783,14
5394,958838,1
5395,1012679,1
5396,1049703,13
5397,898674,5
5398,1015039,8
5399,1015040,11
5400,790022,3
5401,753469,5
5402,648368,3
5403,1027844,4
5404,892933,12
5405,776026,5
5406,764681,8
5407,1094463,6
5408,790022,13
5409,1139790,11
5410,1045446,13
5411,955944,14
5412,958843,9
5413,1090318,0
5414,880053,2
5415,697755,3
5416,975331,9
5417,1015043,6
5418,1087463,14
5419,1048430,0
5420,691600,12
5421,1035996,4
5422,721569,13
5423,958836,9
5424,1035996,2
5425,1138670,14
5426,1090713,5
5427,679452,2
5428,764681,4
5429,1027846,10
5430,1013847,8
5431,994379,7
5432,1049157,14
5433,924631,3
5434,749982,9
5435,924631,11
5436,702570,6
5437,1013832,0
5438,1107061,6
5439,1049703,10
5440,1100538,13
5441,1133843,4
5442,1027846,3
5443,1045832,4
5444,743810,7
5445,790022,12
5446,872369,2
5447,829232,2
5448,766386,1
5449,790022,2
5450,1015051,6
5451,1021073,7
5452,648368,14
5453,786155,3
5454,1043795,14
5455,1013748,2
5456,941230,3
5457,766386,7
5458,911663,0
5459,1133843,5
5460,959153,9
5461,999642,14
5462,1074392,10
5463,1068477,4
5464,720339,14
5465,955954,14
5466,1039176,8
5467,1060244,10
5468,1139604,13
5469,1021073,9
5470,1013010,8
5471,1089603,4
5472,1089129,0
5473,1029615,6
5474,829231,6
5475,1085542,7
5476,1139350,1
5477,1080235,3
5478,1089801,10
5479,782482,0
5480,1080235,7
5481,676549,1
5482,1021071,2
5483,924634,9
5484,1077841,5
5485,879667,12
5486,1086866,3
5487,1049227,5
5488,924239,4
5489,880802,2
5490,1092304,6
5491,1138668,7
5492,1085542,10
5493,706924,4
5494,984442,7
5495,1049703,0
5496,957326,2
5497,1139790,14
5498,790022,7
5499,743810,14
5500,839869,3
5501,958843,13
5502,1083908,11
5503,720921,11
5504,1012136,1
5505,1138427,2
5506,1018064,5
5507,963141,9
5508,958838,0
5509,957291,9
5510,880802,1
5511,860679,9
5512,1045441,6
5513,720922,0
5514,958844,10
5515,703911,1
5516,1047654,13
5517,1036594,5
5518,1012498,8
5519,924239,2
5520,1082015,12
5521,1087463,2
5522,720922,4
5523,911663,3
5524,1010651,14
5525,924638,12
5526,955944,12
5527,1051517,2
5528,1012136,11
5529,1060244,12
5530,1047654,14
5531,825254,8
5532,1027846,4
5533,1045446,10
5534,1138662,9
5535,1095084,6
5536,1021071,11
5537,706924,13
5538,958842,5
5539,1060245,1
5540,1072200,7
5541,776026,7
5542,829229,10
5543,764681,14
5544,1009102,5
5545,1020218,12
5546,1136851,8
5547,924797,5
5548,1013847,3
5549,958843,0
5550,955942,2
5551,892933,10
5552,935615,6
5553,721569,4
5554,1074392,3
5555,1010651,10
5556,1012499,12
5557,994379,6
5558,1083920,4
5559,1139294,9
5560,661732,9
5561,776026,14
5562,1014379,0
5563,1139951,7
5564,829231,1
5565,1027846,1
5566,1139951,0
5567,1139310,2
5568,999642,6
5569,698317,6
5570,676545,11
5571,924239,7
5572,1029615,9
5573,915555,12
5574,1096225,0
5575,923855,10
5576,1138662,4
5577,941230,9
5578,1139534,5
5579,829232,1
5580,706135,9
5581,1139350,4
5582,743810,11
5583,1029783,9
5584,1139310,3
5585,797245,2
5586,1023050,1
5587,1049157,13
5588,731970,2
5589,973034,10
5590,1138670,12
5591,1012506,1
5592,1056054,7
5593,1083198,14
5594,955942,0
5595,1139294,0
5596,670954,7
5597,1012499,0
5598,1060244,2
5599,1139310,3
5600,875451,2
5601,688631,14
5602,1013010,0
5603,1021071,13
5604,958843,7
5605,1027846,11
5606,915555,2
5607,806343,11
5608,1100538,0
5609,1104243,11
5610,958843,9
5611,679452,11
5612,1049157,11
5613,764681,14
5614,955943,12
5615,1138672,2
5616,1012136,8
5617,803375,13
5618,955954,2
5619,924626,9
5620,776026,3
5621,1021073,4
5622,1095084,14
5623,1136851,11
5624,1139534,3
5625,1080235,8
5626,1021073,14
5627,958837,9
5628,1138427,14
5629,1139788,9
5630,959619,7
5631,939388,5
5632,1095084,4
5633,1012939,4
5634,677543,1
5635,1139310,5
5636,880053,2
5637,1072200,8
5638,1136851,5
5639,1013748,12
5640,1012404,12
5641,1138670,3
5642,1072200,1
5643,980450,6
5644,1012679,1
5645,676545,3
5646,880802,12
5647,958844,7
5648,955944,8
5649,1089801,6
5650,1045446,9
5651,1139790,10
5652,1080235,0
5653,875451,0
5654,1060244,10
5655,941230,13
5656,980450,5
5657,1086866,14
5658,694376,1
5659,973034,0
5660,764681,7
5661,926363,4
5662,1049703,8
5663,1021075,3
5664,923855,1
5665,1023050,6
5666,924626,10
5667,1087463,12
5668,1089801,13
5669,963141,3
5670,1043795,4
5671,1139332,0
5672,1013847,6
5673,898844,11
5674,1048430,5
5675,676545,1
5676,1010651,7
5677,789575,4
5678,955945,13
5679,1094464,4
5680,1012134,5
5681,1095084,5
5682,688631,0
5683,1012679,2
5684,1087463,4
5685,924636,12
5686,789575,10
5687,898674,4
5688,813954,14
5689,1074392,11
5690,1021075,2
5691,963141,1
5692,924636,5
5693,924634,3
5694,980450,0
5695,880802,8
5696,1009102,14
5697,879667,6
5698,1099408,6
5699,1138672,8
5700,1138428,2
5701,720339,1
5702,1015043,3
5703,880054,3
5704,706924,11
5705,911663,2
5706,1068477,13
5707,729504,0
5708,973034,8
5709,926363,1
5710,1027846,10
5711,898674,6
5712,1010651,4
5713,914376,14
5714,1138651,4
5715,1013847,4
5716,1138668,0
5717,829231,4
5718,975331,0
5719,1138730,4
5720,1012498,7
5721,860362,9
5722,1139534,8
5723,911663,3
5724,1090318,9
5725,924634,12
5726,1089603,1
5727,722853,9
5728,735856,4
5729,735856,8
5730,1009102,6
5731,679452,9
5732,1014090,13
5733,743810,0
5734,1027846,14
5735,1139332,5
5736,1015051,4
5737,1031083,13
5738,1089129,4
5739,743810,5
5740,941230,11
5741,706924,2
5742,1012678,1
5743,880054,6
5744,872369,3
5745,1094464,6
5746,1029615,0
5747,731970,2
5748,1139788,13
5749,924638,8
5750,789575,10
5751,1012506,14
5752,1021075,12
5753,720339,5
5754,803375,0
5755,957291,8
5756,924634,14
5757,797245,6
5758,1012498,6
5759,1018064,2
5760,1100538,7
5761,1012939,3
5762,797245,0
5763,776032,4
5764,1039176,4
5765,1089129,1
5766,1100538,14
5767,880054,12
5768,1138660,13
5769,928007,2
5770,803375,3
5771,958966,5
5772,1060042,0
5773,676549,4
5774,1138832,12
5775,1089603,2
5776,1012499,9
5777,1082015,0
5778,1012134,13
5779,803375,7
5780,1036594,7
5781,1089801,8
5782,1107061,12
5783,1138660,9
5784,1077841,13
5785,860362,4
5786,1133668,3
5787,915555,4
5788,1051517,8
5789,994379,9
5790,959153,5
5791,915555,0
5792,879667,0
5793,720922,8
5794,1138428,12
5795,1029615,0
5796,1021071,2
5797,789575,6
5798,911663,8
5799,924634,2
5800,1089801,0
5801,1099408,12
5802,1082015,1
5803,1021071,10
5804,1090713,11
5805,1068477,13
5806,732715,13
5807,764681,8
5808,899902,14
5809,1139788,6
5810,1099293,3
5811,722853,6
5812,1100538,10
5813,1087463,11
5814,1138672,6
5815,875451,11
5816,926363,3
5817,1138670,10
5818,924626,12
5819,1012136,1
5820,898674,7
5821,879667,5
5822,732715,7
5823,776032,14
5824,1139789,9
5825,1046357,4
5826,860362,12
5827,880054,4
5828,1020218,2
5829,1012506,14
5830,1138672,13
5831,911663,9
5832,1077841,14
5833,1139350,1
5834,957326,0
5835,911663,9
5836,1012498,6
5837,924797,1
5838,1095092,12
5839,1094464,8
5840,743188,8
5841,679452,6
5842,1029615,5
5843,1045441,0
5844,958843,11
5845,1090318,12
5846,1012136,9
5847,1138832,9
5848,1056054,2
5849,1013748,7
5850,879667,13
5851,720921,3
5852,1013010,3
5853,1023050,4
5854,1023050,3
5855,898674,1
5856,1009102,2
5857,790022,1
5858,926363,13
5859,959619,8
5860,1072200,4
5861,1138651,13
5862,1107061,3
5863,1138427,6
5864,975331,11
5865,1012134,9
5866,1023050,9
5867,924626,1
5868,958844,9
5869,1090318,6
5870,1139789,4
5871,957326,3
5872,1138662,6
5873,797245,12
5874,955942,10
5875,955923,3
5876,955942,2
5877,706924,0
5878,1100538,5
5879,829232,7
5880,1031083,6
5881,1010651,2
5882,691600,2
5883,1021072,10
5884,1029615,2
5885,963141,7
5886,1027846,14
5887,1015051,14
5888,959153,8
5889,1012136,10
5890,720339,13
5891,963141,6
5892,1060245,5
5893,880054,2
5894,782482,7
5895,839869,9
5896,975331,6
5897,1139534,11
5898,1092304,2
5899,720922,3
5900,1012404,5
5901,1094463,2
5902,776026,9
5903,686057,4
5904,806343,0
5905,776026,6
5906,1045446,11
5907,1013742,12
5908,1043795,8
5909,1013038,7
5910,737551,14
5911,1045446,1
5912,963141,4
5913,679452,8
5914,1080242,4
5915,1013748,13
5916,1068477,11
5917,1138427,2
5918,1013745,2
5919,743188,0
5920,926363,2
5921,720339,6
5922,797245,9
5923,1107061,1
5924,1014090,0
5925,1013742,4
5926,1095092,11
5927,1087463,1
5928,941230,13
5929,1094464,9
5930,729504,5
5931,860362,14
5932,1051517,5
5933,1029615,7
5934,935615,1
5935,879118,6
5936,1089801,0
5937,875451,4
5938,875451,12
5939,1083198,3
5940,829229,12
5941,1047654,4
5942,1020218,10
5943,1107072,4
5944,1018064,5
5945,786153,6
5946,1021073,3
5947,924797,10
5948,1089603,5
5949,1060245,13
5950,924631,12
5951,1138428,2
5952,1095084,1
5953,1012506,10
5954,776032,6
5955,813955,8
5956,957326,7
5957,1027846,2
5958,829229,9
5959,928007,13
5960,973034,6
5961,880802,2
5962,790022,12
5963,676545,6
5964,1015051,3
5965,743810,10
5966,677543,1
5967,1039176,12
5968,735828,12
5969,1049227,3
5970,1104243,8
5971,1082015,10
5972,1069251,2
5973,703911,3
5974,1094463,13
5975,1083920,9
5976,1138978,10
5977,1083908,2
5978,1023050,13
5979,958842,10
5980,1079586,10
5981,1027844,1
5982,928007,5
5983,955945,3
5984,958844,5
5985,999642,9
5986,872369,14
5987,825254,4
5988,691600,3
5989,955938,1
5990,958844,1
5991,1021075,7
5992,1095084,9
5993,875451,12
5994,735828,7
5995,1045446,3
5996,1013038,4
5997,1023050,1
5998,879118,11
5999,957326,0
6000,1138832,3
6001,1138832,4
6002,1013847,2
6003,898844,2
6004,1138730,4
6005,958835,14
6006,1018064,0
6007,1012404,11
6008,677543,6
6009,790022,11
6010,686057,4
6011,1013847,9
6012,1012679,3
6013,879667,14
6014,1138662,12
6015,1012136,6
6016,1014379,0
6017,1010651,5
6018,1060244,4
6019,980450,10
6020,1029783,10
6021,1104243,6
6022,1138978,9
6023,924634,0
6024,688631,6
6025,749982,5
6026,923855,0
6027,955954,11
6028,743188,2
6029,957326,9
6030,1086866,9
6031,1099293,4
6032,924631,4
6033,1048430,3
6034,958966,0
6035,1012136,0
6036,1012939,5
6037,829232,10
6038,679452,9
6039,900144,0
6040,958843,8
6041,1012499,14
6042,1099293,0
6043,677543,0
6044,1035996,11
6045,764681,3
6046,899902,11
6047,813955,10
6048,1015040,0
6049,786153,11
6050,1138651,9
6051,1013038,4
6052,957326,6
6053,1107072,10
6054,1013742,13
6055,1139604,12
6056,661732,9
6057,1043795,11
6058,1056054,2
6059,880802,9
6060,1045446,8
6061,1138730,6
6062,1138662,12
6063,1138978,6
6064,1138651,11
6065,958838,6
6066,914376,12
6067,1136851,10
6068,1138670,9
6069,924638,6
6070,955954,3
6071,1020218,8
6072,880056,12
6073,1013038,6
6074,1021075,9
6075,720921,2
6076,1139604,5
6077,813954,1
6078,661732,0
6079,1139348,1
6080,958835,3
6081,963141,3
6082,1013307,9
6083,789575,8
6084,1139788,7
6085,900144,4
6086,1107072,8
6087,955945,9
6088,1051517,3
6089,1139310,5
6090,1139790,6
6091,1138427,5
6092,959619,1
6093,898844,8
6094,676545,13
6095,1027844,14
6096,1015039,9
6097,1012498,11
6098,892933,9
6099,648368,4
6100,829229,14
6101,1013307,12
6102,915555,7
6103,1013742,10
6104,1107072,11
6105,1021072,4
6106,688631,10
6107,1072200,11
6108,879667,12
6109,1083908,6
6110,1138660,9
6111,1092304,12
6112,686057,3
6113,743810,6
6114,1099408,3
6115,1013010,1
6116,1015040,2
6117,958837,14
6118,1035996,0
6119,1045832,12
6120,880056,8
6121,676545,6
6122,1045441,6
6123,880802,3
6124,955943,7
6125,1138660,2
6126,980450,0
6127,1072200,14
6128,1045446,4
6129,1045832,0
6130,957326,4
6131,994379,8
6132,1013010,13
6133,1045832,2
6134,1107061,13
6135,975331,5
6136,955942,4
6137,1133843,1
6138,1012404,7
6139,1139332,14
6140,694376,11
6141,1087463,10
6142,1048430,0
6143,1014090,1
6144,872369,9
6145,722853,3
6146,955943,5
6147,1074392,4
6148,839869,13
6149,1013307,7
6150,1035996,10
6151,1021072,8
6152,1031083,11
6153,924239,3
6154,812729,4
6155,676549,5
6156,924638,1
6157,720921,8
6158,825254,9
6159,915555,6
6160,737551,8
6161,1039176,6
6162,1083198,13
6163,926363,10
6164,1138672,7
6165,914376,5
6166,1035996,12
6167,1012679,12
6168,1045446,9
6169,1013010,0
6170,1021071,4
6171,957326,1
6172,1039176,10
6173,1012939,0
6174,1015051,8
6175,736268,1
6176,1138651,3
6177,1015051,1
6178,1139788,2
6179,955943,14
6180,1100538,10
6181,720921,7
6182,790022,14
6183,1072200,5
6184,924631,9
6185,1133668,4
6186,1013748,1
6187,1138670,7
6188,880053,0
6189,720921,13
6190,1045832,14
6191,1094464,5
6192,1013742,14
6193,924797,13
6194,1087463,3
6195,1100538,5
6196,924797,6
6197,1083198,0
6198,1012134,0
6199,924636,3
6200,1133668,14
6201,935615,13
6202,1107061,8
6203,955943,2
6204,1138832,2
6205,743188,12
6206,698317,10
6207,1049227,8
6208,688631,14
6209,926363,8
6210,697755,14
6211,939388,6
6212,813954,9
6213,1049703,6
6214,1014090,11
6215,1013742,6
6216,1139310,4
6217,1020218,2
6218,1012136,6
6219,782482,5
6220,1029615,6
6221,1012499,1
6222,899902,2
6223,1139788,2
6224,1045446,2
6225,1015039,1
6226,737551,0
6227,1018064,4
6228,1139310,1
6229,1083920,1
6230,1133668,2
6231,697755,5
6232,1139534,9
6233,898844,4
6234,1060042,13
6235,1029783,14
6236,803375,11
6237,1107061,3
6238,957326,8
6239,1094464,1
6240,1048430,2
6241,1036594,11
6242,1139309,2
6243,1012500,5
6244,1012499,2
6245,806343,2
6246,1013847,8
6247,928007,11
6248,957326,3
6249,1031083,3
6250,957291,14
6251,1021075,14
6252,737551,14
6253,1139789,12
6254,1095084,13
6255,1080235,7
6256,1089129,2
6257,959619,10
6258,958838,2
6259,924636,7
6260,697755,4
6261,786155,3
6262,1138662,14
6263,872369,6
6264,1095084,11
6265,743188,6
6266,1068477,5
6267,813955,3
6268,1013745,1
6269,648368,4
6270,1046357,7
6271,1021075,0
6272,939388,5
6273,915555,8
6274,721569,10
6275,1060244,7
6276,661732,6
6277,1133668,1
6278,999642,0
6279,958835,10
6280,911663,11
6281,776026,1
6282,860362,0
6283,879667,2
6284,1138660,8
6285,924797,13
6286,915555,13
6287,924634,1
6288,1012506,5
6289,1012134,13
6290,880056,13
6291,1100538,2
