recording_id,species,file_url,duration_s,quality,country
433218,Pacific Wren,https://xeno-canto.org/433218/download,102.0,B,Canada
420349,Pacific Wren,https://xeno-canto.org/420349/download,23.0,B,United States
420299,Pacific Wren,https://xeno-canto.org/420299/download,23.0,B,United States
419949,Pacific Wren,https://xeno-canto.org/419949/download,70.0,B,United States
419946,Pacific Wren,https://xeno-canto.org/419946/download,64.0,B,United States
419942,Pacific Wren,https://xeno-canto.org/419942/download,38.0,B,United States
419941,Pacific Wren,https://xeno-canto.org/419941/download,28.0,B,United States
414083,Pacific Wren,https://xeno-canto.org/414083/download,50.0,B,United States
401689,Pacific Wren,https://xeno-canto.org/401689/download,53.0,B,United States
395553,Pacific Wren,https://xeno-canto.org/395553/download,14.0,B,United States
395023,Pacific Wren,https://xeno-canto.org/395023/download,34.0,B,United States
395022,Pacific Wren,https://xeno-canto.org/395022/download,18.0,B,United States
385529,Pacific Wren,https://xeno-canto.org/385529/download,10.0,B,United States
377524,Pacific Wren,https://xeno-canto.org/377524/download,113.0,B,Canada
364111,Pacific Wren,https://xeno-canto.org/364111/download,32.0,B,Canada
364110,Pacific Wren,https://xeno-canto.org/364110/download,26.0,B,Canada
363777,Pacific Wren,https://xeno-canto.org/363777/download,26.0,B,United States
363354,Pacific Wren,https://xeno-canto.org/363354/download,53.0,B,United States
357026,Pacific Wren,https://xeno-canto.org/357026/download,31.0,B,United States
352933,Pacific Wren,https://xeno-canto.org/352933/download,87.0,B,United States
349620,Pacific Wren,https://xeno-canto.org/349620/download,27.0,B,United States
333581,Pacific Wren,https://xeno-canto.org/333581/download,14.0,B,United States
322965,Pacific Wren,https://xeno-canto.org/322965/download,61.0,B,United States
314299,Pacific Wren,https://xeno-canto.org/314299/download,11.0,B,United States
303679,Pacific Wren,https://xeno-canto.org/303679/download,22.0,B,United States
293955,Pacific Wren,https://xeno-canto.org/293955/download,31.0,B,United States
291581,Pacific Wren,https://xeno-canto.org/291581/download,39.0,B,United States
236235,Pacific Wren,https://xeno-canto.org/236235/download,105.0,B,United States
218679,Pacific Wren,https://xeno-canto.org/218679/download,72.0,B,United States
215877,Pacific Wren,https://xeno-canto.org/215877/download,23.0,B,United States
201357,Pacific Wren,https://xeno-canto.org/201357/download,16.0,B,United States
198634,Pacific Wren,https://xeno-canto.org/198634/download,29.0,B,United States
195300,Pacific Wren,https://xeno-canto.org/195300/download,34.0,B,Canada
195054,Pacific Wren,https://xeno-canto.org/195054/download,91.0,B,United States
195053,Pacific Wren,https://xeno-canto.org/195053/download,91.0,B,United States
194235,Pacific Wren,https://xeno-canto.org/194235/download,78.0,B,Canada
186032,Pacific Wren,https://xeno-canto.org/186032/download,29.0,B,United States
178055,Pacific Wren,https://xeno-canto.org/178055/download,58.0,B,United States
161153,Pacific Wren,https://xeno-canto.org/161153/download,94.0,B,Canada
160209,Pacific Wren,https://xeno-canto.org/160209/download,61.0,B,Canada
160153,Pacific Wren,https://xeno-canto.org/160153/download,18.0,B,Canada
159887,Pacific Wren,https://xeno-canto.org/159887/download,41.0,B,Canada
159784,Pacific Wren,https://xeno-canto.org/159784/download,22.0,B,Canada
159764,Pacific Wren,https://xeno-canto.org/159764/download,34.0,B,Canada
159735,Pacific Wren,https://xeno-canto.org/159735/download,12.0,B,Canada
159708,Pacific Wren,https://xeno-canto.org/159708/download,11.0,B,Canada
159706,Pacific Wren,https://xeno-canto.org/159706/download,19.0,B,Canada
159695,Pacific Wren,https://xeno-canto.org/159695/download,32.0,B,Canada
159572,Pacific Wren,https://xeno-canto.org/159572/download,23.0,B,Canada
159420,Pacific Wren,https://xeno-canto.org/159420/download,11.0,B,Canada
158533,Pacific Wren,https://xeno-canto.org/158533/download,15.0,B,Canada
157596,Pacific Wren,https://xeno-canto.org/157596/download,101.0,B,Canada
157351,Pacific Wren,https://xeno-canto.org/157351/download,15.0,B,Canada
154689,Pacific Wren,https://xeno-canto.org/154689/download,19.0,B,United States
154521,Pacific Wren,https://xeno-canto.org/154521/download,16.0,B,United States
153314,Pacific Wren,https://xeno-canto.org/153314/download,77.0,B,United States
152208,Pacific Wren,https://xeno-canto.org/152208/download,23.0,B,United States
141869,Pacific Wren,https://xeno-canto.org/141869/download,111.0,B,Canada
120847,Pacific Wren,https://xeno-canto.org/120847/download,111.0,B,Canada
105762,Pacific Wren,https://xeno-canto.org/105762/download,57.0,B,United States
105156,Pacific Wren,https://xeno-canto.org/105156/download,20.0,B,United States
104726,Pacific Wren,https://xeno-canto.org/104726/download,49.0,B,United States
92300,Pacific Wren,https://xeno-canto.org/92300/download,15.0,B,United States
66103,Pacific Wren,https://xeno-canto.org/66103/download,40.0,B,Canada
66102,Pacific Wren,https://xeno-canto.org/66102/download,11.0,B,Canada
37388,Pacific Wren,https://xeno-canto.org/37388/download,26.0,B,Canada
1089801,House Finch,https://xeno-canto.org/1089801/download,43.0,A,United States
1014379,House Finch,https://xeno-canto.org/1014379/download,13.0,A,Canada
941235,House Finch,https://xeno-canto.org/941235/download,65.0,A,United States
941230,House Finch,https://xeno-canto.org/941230/download,100.0,A,United States
924239,House Finch,https://xeno-canto.org/924239/download,20.0,A,Mexico
906835,House Finch,https://xeno-canto.org/906835/download,11.0,A,Mexico
900144,House Finch,https://xeno-canto.org/900144/download,28.0,A,United States
900143,House Finch,https://xeno-canto.org/900143/download,69.0,A,United States
900139,House Finch,https://xeno-canto.org/900139/download,25.0,A,United States
900137,House Finch,https://xeno-canto.org/900137/download,118.0,A,United States
899902,House Finch,https://xeno-canto.org/899902/download,52.0,A,United States
898674,House Finch,https://xeno-canto.org/898674/download,40.0,A,United States
879667,House Finch,https://xeno-canto.org/879667/download,57.0,A,Mexico
875451,House Finch,https://xeno-canto.org/875451/download,56.0,A,United States
822629,House Finch,https://xeno-canto.org/822629/download,16.0,A,Canada
812729,House Finch,https://xeno-canto.org/812729/download,14.0,A,Mexico
806343,House Finch,https://xeno-canto.org/806343/download,85.0,A,Mexico
790022,House Finch,https://xeno-canto.org/790022/download,48.0,A,United States
788775,House Finch,https://xeno-canto.org/788775/download,37.0,A,Mexico
764681,House Finch,https://xeno-canto.org/764681/download,56.0,A,United States
743810,House Finch,https://xeno-canto.org/743810/download,79.0,A,United States
743188,House Finch,https://xeno-canto.org/743188/download,24.0,A,United States
743185,House Finch,https://xeno-canto.org/743185/download,94.0,A,United States
736268,House Finch,https://xeno-canto.org/736268/download,22.0,A,Mexico
731970,House Finch,https://xeno-canto.org/731970/download,86.0,A,United States
721569,House Finch,https://xeno-canto.org/721569/download,31.0,A,Mexico
720339,House Finch,https://xeno-canto.org/720339/download,67.0,A,Canada
703917,House Finch,https://xeno-canto.org/703917/download,100.0,A,United States
698317,House Finch,https://xeno-canto.org/698317/download,35.0,A,Canada
691600,House Finch,https://xeno-canto.org/691600/download,103.0,A,United States
691598,House Finch,https://xeno-canto.org/691598/download,94.0,A,United States
682570,House Finch,https://xeno-canto.org/682570/download,110.0,A,Canada
679337,House Finch,https://xeno-canto.org/679337/download,20.0,A,United States
661725,House Finch,https://xeno-canto.org/661725/download,76.0,A,Mexico
660911,House Finch,https://xeno-canto.org/660911/download,21.0,A,Mexico
660910,House Finch,https://xeno-canto.org/660910/download,108.0,A,Mexico
658900,House Finch,https://xeno-canto.org/658900/download,32.0,A,United States
654389,House Finch,https://xeno-canto.org/654389/download,49.0,A,Mexico
653352,House Finch,https://xeno-canto.org/653352/download,17.0,A,Mexico
641549,House Finch,https://xeno-canto.org/641549/download,23.0,A,Mexico
638608,House Finch,https://xeno-canto.org/638608/download,37.0,A,United States
638236,House Finch,https://xeno-canto.org/638236/download,44.0,A,Mexico
636434,House Finch,https://xeno-canto.org/636434/download,95.0,A,Canada
636179,House Finch,https://xeno-canto.org/636179/download,77.0,A,Canada
634984,House Finch,https://xeno-canto.org/634984/download,66.0,A,Mexico
625844,House Finch,https://xeno-canto.org/625844/download,55.0,A,United States
623936,House Finch,https://xeno-canto.org/623936/download,61.0,A,United States
622745,House Finch,https://xeno-canto.org/622745/download,12.0,A,United States
598466,House Finch,https://xeno-canto.org/598466/download,69.0,A,Canada
584861,House Finch,https://xeno-canto.org/584861/download,29.0,A,United States
584860,House Finch,https://xeno-canto.org/584860/download,23.0,A,United States
583812,House Finch,https://xeno-canto.org/583812/download,99.0,A,United States
583810,House Finch,https://xeno-canto.org/583810/download,74.0,A,United States
579294,House Finch,https://xeno-canto.org/579294/download,38.0,A,Mexico
576356,House Finch,https://xeno-canto.org/576356/download,32.0,A,Mexico
572692,House Finch,https://xeno-canto.org/572692/download,39.0,A,United States
572043,House Finch,https://xeno-canto.org/572043/download,61.0,A,Mexico
571042,House Finch,https://xeno-canto.org/571042/download,46.0,A,United States
570952,House Finch,https://xeno-canto.org/570952/download,23.0,A,United States
569982,House Finch,https://xeno-canto.org/569982/download,80.0,A,United States
569979,House Finch,https://xeno-canto.org/569979/download,73.0,A,United States
569976,House Finch,https://xeno-canto.org/569976/download,73.0,A,United States
566136,House Finch,https://xeno-canto.org/566136/download,58.0,A,Mexico
559567,House Finch,https://xeno-canto.org/559567/download,30.0,A,Mexico
559015,House Finch,https://xeno-canto.org/559015/download,101.0,A,United States
555504,House Finch,https://xeno-canto.org/555504/download,97.0,A,Mexico
555497,House Finch,https://xeno-canto.org/555497/download,10.0,A,Mexico
554913,House Finch,https://xeno-canto.org/554913/download,23.0,A,Mexico
550964,House Finch,https://xeno-canto.org/550964/download,54.0,A,United States
550963,House Finch,https://xeno-canto.org/550963/download,45.0,A,United States
550903,House Finch,https://xeno-canto.org/550903/download,30.0,A,United States
546187,House Finch,https://xeno-canto.org/546187/download,98.0,A,Mexico
541409,House Finch,https://xeno-canto.org/541409/download,21.0,A,Mexico
541408,House Finch,https://xeno-canto.org/541408/download,20.0,A,Mexico
539750,House Finch,https://xeno-canto.org/539750/download,15.0,A,Mexico
539749,House Finch,https://xeno-canto.org/539749/download,44.0,A,Mexico
530765,House Finch,https://xeno-canto.org/530765/download,40.0,A,Mexico
510713,House Finch,https://xeno-canto.org/510713/download,26.0,A,United States
500927,House Finch,https://xeno-canto.org/500927/download,45.0,A,United States
499796,House Finch,https://xeno-canto.org/499796/download,35.0,A,United States
498247,House Finch,https://xeno-canto.org/498247/download,55.0,A,United States
493111,House Finch,https://xeno-canto.org/493111/download,30.0,A,United States
483967,House Finch,https://xeno-canto.org/483967/download,14.0,A,United States
481935,House Finch,https://xeno-canto.org/481935/download,81.0,A,United States
481875,House Finch,https://xeno-canto.org/481875/download,99.0,A,Mexico
474138,House Finch,https://xeno-canto.org/474138/download,28.0,A,United States
474137,House Finch,https://xeno-canto.org/474137/download,80.0,A,United States
471147,House Finch,https://xeno-canto.org/471147/download,26.0,A,United States
468779,House Finch,https://xeno-canto.org/468779/download,45.0,A,United States
466484,House Finch,https://xeno-canto.org/466484/download,13.0,A,Mexico
466481,House Finch,https://xeno-canto.org/466481/download,34.0,A,Mexico
448959,House Finch,https://xeno-canto.org/448959/download,39.0,A,United States
441202,House Finch,https://xeno-canto.org/441202/download,111.0,A,Mexico
441200,House Finch,https://xeno-canto.org/441200/download,115.0,A,Mexico
440009,House Finch,https://xeno-canto.org/440009/download,33.0,A,United States
436837,House Finch,https://xeno-canto.org/436837/download,47.0,A,United States
428722,House Finch,https://xeno-canto.org/428722/download,20.0,A,Mexico
423359,House Finch,https://xeno-canto.org/423359/download,17.0,A,Mexico
423324,House Finch,https://xeno-canto.org/423324/download,39.0,A,United States
417550,House Finch,https://xeno-canto.org/417550/download,38.0,A,Mexico
378922,House Finch,https://xeno-canto.org/378922/download,65.0,A,Mexico
376760,House Finch,https://xeno-canto.org/376760/download,31.0,A,Mexico
362519,House Finch,https://xeno-canto.org/362519/download,46.0,A,United States
358850,House Finch,https://xeno-canto.org/358850/download,31.0,A,United States
328235,House Finch,https://xeno-canto.org/328235/download,61.0,A,United States
327553,House Finch,https://xeno-canto.org/327553/download,25.0,A,Mexico
326408,House Finch,https://xeno-canto.org/326408/download,30.0,A,United States
319439,House Finch,https://xeno-canto.org/319439/download,56.0,A,Mexico
319140,House Finch,https://xeno-canto.org/319140/download,18.0,A,United States
314417,House Finch,https://xeno-canto.org/314417/download,59.0,A,Mexico
314416,House Finch,https://xeno-canto.org/314416/download,59.0,A,Mexico
310666,House Finch,https://xeno-canto.org/310666/download,34.0,A,United States
309624,House Finch,https://xeno-canto.org/309624/download,37.0,A,United States
307811,House Finch,https://xeno-canto.org/307811/download,25.0,A,United States
307684,House Finch,https://xeno-canto.org/307684/download,82.0,A,United States
306937,House Finch,https://xeno-canto.org/306937/download,10.0,A,Mexico
306936,House Finch,https://xeno-canto.org/306936/download,32.0,A,Mexico
306935,House Finch,https://xeno-canto.org/306935/download,69.0,A,Mexico
306934,House Finch,https://xeno-canto.org/306934/download,90.0,A,Mexico
306933,House Finch,https://xeno-canto.org/306933/download,44.0,A,Mexico
305409,House Finch,https://xeno-canto.org/305409/download,25.0,A,Mexico
301685,House Finch,https://xeno-canto.org/301685/download,31.0,A,United States
289017,House Finch,https://xeno-canto.org/289017/download,38.0,A,Mexico
268462,House Finch,https://xeno-canto.org/268462/download,108.0,A,United States
261400,House Finch,https://xeno-canto.org/261400/download,19.0,A,Mexico
254556,House Finch,https://xeno-canto.org/254556/download,97.0,A,Mexico
254548,House Finch,https://xeno-canto.org/254548/download,36.0,A,Mexico
254547,House Finch,https://xeno-canto.org/254547/download,26.0,A,Mexico
254072,House Finch,https://xeno-canto.org/254072/download,45.0,A,Mexico
252731,House Finch,https://xeno-canto.org/252731/download,37.0,A,Mexico
233711,House Finch,https://xeno-canto.org/233711/download,19.0,A,Mexico
220518,House Finch,https://xeno-canto.org/220518/download,30.0,A,Mexico
219358,House Finch,https://xeno-canto.org/219358/download,10.0,A,United States
219350,House Finch,https://xeno-canto.org/219350/download,75.0,A,United States
219349,House Finch,https://xeno-canto.org/219349/download,78.0,A,United States
219340,House Finch,https://xeno-canto.org/219340/download,105.0,A,United States
219339,House Finch,https://xeno-canto.org/219339/download,44.0,A,United States
219332,House Finch,https://xeno-canto.org/219332/download,64.0,A,United States
212099,House Finch,https://xeno-canto.org/212099/download,17.0,A,Mexico
201428,House Finch,https://xeno-canto.org/201428/download,19.0,A,United States
188373,House Finch,https://xeno-canto.org/188373/download,71.0,A,United States
185193,House Finch,https://xeno-canto.org/185193/download,40.0,A,United States
168580,House Finch,https://xeno-canto.org/168580/download,49.0,A,Mexico
141470,House Finch,https://xeno-canto.org/141470/download,34.0,A,United States
101439,House Finch,https://xeno-canto.org/101439/download,117.0,A,United States
99546,House Finch,https://xeno-canto.org/99546/download,58.0,A,United States
89858,House Finch,https://xeno-canto.org/89858/download,68.0,A,United States
72282,House Finch,https://xeno-canto.org/72282/download,44.0,A,United States
71842,House Finch,https://xeno-canto.org/71842/download,59.0,A,Mexico
71841,House Finch,https://xeno-canto.org/71841/download,98.0,A,Mexico
71840,House Finch,https://xeno-canto.org/71840/download,54.0,A,Mexico
65765,House Finch,https://xeno-canto.org/65765/download,103.0,A,Mexico
59063,House Finch,https://xeno-canto.org/59063/download,40.0,A,United States
14517,House Finch,https://xeno-canto.org/14517/download,24.0,A,United States
1139784,House Finch,https://xeno-canto.org/1139784/download,20.0,B,Germany
1105896,House Finch,https://xeno-canto.org/1105896/download,30.0,B,United States
1103536,House Finch,https://xeno-canto.org/1103536/download,25.0,B,United States
1101341,House Finch,https://xeno-canto.org/1101341/download,49.0,B,United States
1083919,House Finch,https://xeno-canto.org/1083919/download,56.0,B,United States
1073863,House Finch,https://xeno-canto.org/1073863/download,33.0,B,United States
1073030,House Finch,https://xeno-canto.org/1073030/download,12.0,B,United States
1071328,House Finch,https://xeno-canto.org/1071328/download,36.0,B,United States
1056012,House Finch,https://xeno-canto.org/1056012/download,11.0,B,United States
1046928,House Finch,https://xeno-canto.org/1046928/download,50.0,B,United States
1014936,House Finch,https://xeno-canto.org/1014936/download,52.0,B,Canada
1011834,House Finch,https://xeno-canto.org/1011834/download,52.0,B,United States
1000426,House Finch,https://xeno-canto.org/1000426/download,48.0,B,United States
995446,House Finch,https://xeno-canto.org/995446/download,64.0,B,United States
988861,House Finch,https://xeno-canto.org/988861/download,45.0,B,United States
984095,House Finch,https://xeno-canto.org/984095/download,17.0,B,United States
942710,House Finch,https://xeno-canto.org/942710/download,15.0,B,United States
941233,House Finch,https://xeno-canto.org/941233/download,60.0,B,United States
928000,House Finch,https://xeno-canto.org/928000/download,44.0,B,United States
923249,House Finch,https://xeno-canto.org/923249/download,14.0,B,Mexico
860485,House Finch,https://xeno-canto.org/860485/download,28.0,B,Canada
858910,House Finch,https://xeno-canto.org/858910/download,15.0,B,United States
814493,House Finch,https://xeno-canto.org/814493/download,49.0,B,United States
807182,House Finch,https://xeno-canto.org/807182/download,48.0,B,United States
805460,House Finch,https://xeno-canto.org/805460/download,33.0,B,United States
789176,House Finch,https://xeno-canto.org/789176/download,21.0,B,Mexico
785549,House Finch,https://xeno-canto.org/785549/download,23.0,B,Mexico
779316,House Finch,https://xeno-canto.org/779316/download,11.0,B,United States
771836,House Finch,https://xeno-canto.org/771836/download,78.0,B,United States
768319,House Finch,https://xeno-canto.org/768319/download,96.0,B,United States
768317,House Finch,https://xeno-canto.org/768317/download,54.0,B,United States
754430,House Finch,https://xeno-canto.org/754430/download,19.0,B,United States
742847,House Finch,https://xeno-canto.org/742847/download,48.0,B,Canada
737779,House Finch,https://xeno-canto.org/737779/download,44.0,B,United States
737147,House Finch,https://xeno-canto.org/737147/download,19.0,B,United States
737146,House Finch,https://xeno-canto.org/737146/download,22.0,B,United States
724711,House Finch,https://xeno-canto.org/724711/download,34.0,B,United States
724710,House Finch,https://xeno-canto.org/724710/download,37.0,B,United States
720724,House Finch,https://xeno-canto.org/720724/download,58.0,B,United States
719707,House Finch,https://xeno-canto.org/719707/download,24.0,B,United States
717321,House Finch,https://xeno-canto.org/717321/download,39.0,B,United States
714040,House Finch,https://xeno-canto.org/714040/download,28.0,B,Mexico
714039,House Finch,https://xeno-canto.org/714039/download,17.0,B,Mexico
701679,House Finch,https://xeno-canto.org/701679/download,57.0,B,United States
698521,House Finch,https://xeno-canto.org/698521/download,41.0,B,United States
689212,House Finch,https://xeno-canto.org/689212/download,46.0,B,United States
669436,House Finch,https://xeno-canto.org/669436/download,43.0,B,Mexico
660912,House Finch,https://xeno-canto.org/660912/download,118.0,B,Mexico
660552,House Finch,https://xeno-canto.org/660552/download,61.0,B,United States
658899,House Finch,https://xeno-canto.org/658899/download,42.0,B,United States
639309,House Finch,https://xeno-canto.org/639309/download,67.0,B,United States
628187,House Finch,https://xeno-canto.org/628187/download,65.0,B,Canada
624381,House Finch,https://xeno-canto.org/624381/download,46.0,B,United States
620763,House Finch,https://xeno-canto.org/620763/download,46.0,B,Mexico
617984,House Finch,https://xeno-canto.org/617984/download,34.0,B,Mexico
612575,House Finch,https://xeno-canto.org/612575/download,13.0,B,Mexico
612573,House Finch,https://xeno-canto.org/612573/download,24.0,B,Mexico
612571,House Finch,https://xeno-canto.org/612571/download,42.0,B,Mexico
609116,House Finch,https://xeno-canto.org/609116/download,34.0,B,Mexico
608503,House Finch,https://xeno-canto.org/608503/download,72.0,B,Mexico
607833,House Finch,https://xeno-canto.org/607833/download,24.0,B,Mexico
602450,House Finch,https://xeno-canto.org/602450/download,58.0,B,United States
602449,House Finch,https://xeno-canto.org/602449/download,47.0,B,United States
599221,House Finch,https://xeno-canto.org/599221/download,66.0,B,United States
595829,House Finch,https://xeno-canto.org/595829/download,63.0,B,United States
594090,House Finch,https://xeno-canto.org/594090/download,112.0,B,United States
586467,House Finch,https://xeno-canto.org/586467/download,47.0,B,Mexico
585267,House Finch,https://xeno-canto.org/585267/download,23.0,B,Mexico
577121,House Finch,https://xeno-canto.org/577121/download,43.0,B,Mexico
570547,House Finch,https://xeno-canto.org/570547/download,30.0,B,Mexico
564235,House Finch,https://xeno-canto.org/564235/download,43.0,B,United States
563039,House Finch,https://xeno-canto.org/563039/download,13.0,B,United States
561882,House Finch,https://xeno-canto.org/561882/download,13.0,B,United States
560490,House Finch,https://xeno-canto.org/560490/download,21.0,B,United States
555500,House Finch,https://xeno-canto.org/555500/download,19.0,B,Mexico
555499,House Finch,https://xeno-canto.org/555499/download,24.0,B,Mexico
555498,House Finch,https://xeno-canto.org/555498/download,25.0,B,Mexico
554635,House Finch,https://xeno-canto.org/554635/download,11.0,B,Spain
544463,House Finch,https://xeno-canto.org/544463/download,23.0,B,United States
539923,House Finch,https://xeno-canto.org/539923/download,57.0,B,United States
539921,House Finch,https://xeno-canto.org/539921/download,15.0,B,United States
534170,House Finch,https://xeno-canto.org/534170/download,53.0,B,United States
534152,House Finch,https://xeno-canto.org/534152/download,55.0,B,United States
525886,House Finch,https://xeno-canto.org/525886/download,48.0,B,United States
520553,House Finch,https://xeno-canto.org/520553/download,27.0,B,United States
508470,House Finch,https://xeno-canto.org/508470/download,52.0,B,United States
497555,House Finch,https://xeno-canto.org/497555/download,114.0,B,Mexico
493322,House Finch,https://xeno-canto.org/493322/download,27.0,B,Canada
493304,House Finch,https://xeno-canto.org/493304/download,27.0,B,Mexico
488437,House Finch,https://xeno-canto.org/488437/download,13.0,B,Mexico
488436,House Finch,https://xeno-canto.org/488436/download,10.0,B,Mexico
483748,House Finch,https://xeno-canto.org/483748/download,47.0,B,United States
480078,House Finch,https://xeno-canto.org/480078/download,13.0,B,Mexico
479585,House Finch,https://xeno-canto.org/479585/download,21.0,B,Mexico
466133,House Finch,https://xeno-canto.org/466133/download,74.0,B,United States
465585,House Finch,https://xeno-canto.org/465585/download,76.0,B,Mexico
465584,House Finch,https://xeno-canto.org/465584/download,70.0,B,Mexico
465583,House Finch,https://xeno-canto.org/465583/download,68.0,B,Mexico
465308,House Finch,https://xeno-canto.org/465308/download,95.0,B,Mexico
461748,House Finch,https://xeno-canto.org/461748/download,73.0,B,United States
456752,House Finch,https://xeno-canto.org/456752/download,92.0,B,United States
452120,House Finch,https://xeno-canto.org/452120/download,70.0,B,United States
442301,House Finch,https://xeno-canto.org/442301/download,84.0,B,United States
419927,House Finch,https://xeno-canto.org/419927/download,34.0,B,United States
418251,House Finch,https://xeno-canto.org/418251/download,50.0,B,United States
416530,House Finch,https://xeno-canto.org/416530/download,68.0,B,United States
416152,House Finch,https://xeno-canto.org/416152/download,26.0,B,United States
412509,House Finch,https://xeno-canto.org/412509/download,27.0,B,United States
412395,House Finch,https://xeno-canto.org/412395/download,31.0,B,United States
410513,House Finch,https://xeno-canto.org/410513/download,53.0,B,Canada
409334,House Finch,https://xeno-canto.org/409334/download,37.0,B,United States
404732,House Finch,https://xeno-canto.org/404732/download,11.0,B,United States
388465,House Finch,https://xeno-canto.org/388465/download,23.0,B,United States
383989,House Finch,https://xeno-canto.org/383989/download,64.0,B,Mexico
366388,House Finch,https://xeno-canto.org/366388/download,12.0,B,United States
365390,House Finch,https://xeno-canto.org/365390/download,30.0,B,Mexico
361756,House Finch,https://xeno-canto.org/361756/download,28.0,B,United States
353019,House Finch,https://xeno-canto.org/353019/download,27.0,B,Mexico
347978,House Finch,https://xeno-canto.org/347978/download,53.0,B,Mexico
347975,House Finch,https://xeno-canto.org/347975/download,113.0,B,Mexico
345548,House Finch,https://xeno-canto.org/345548/download,75.0,B,United States
345547,House Finch,https://xeno-canto.org/345547/download,20.0,B,United States
345546,House Finch,https://xeno-canto.org/345546/download,28.0,B,United States
345545,House Finch,https://xeno-canto.org/345545/download,22.0,B,United States
329769,House Finch,https://xeno-canto.org/329769/download,27.0,B,Mexico
329768,House Finch,https://xeno-canto.org/329768/download,23.0,B,Mexico
327634,House Finch,https://xeno-canto.org/327634/download,37.0,B,Mexico
327344,House Finch,https://xeno-canto.org/327344/download,22.0,B,United States
324313,House Finch,https://xeno-canto.org/324313/download,20.0,B,United States
324075,House Finch,https://xeno-canto.org/324075/download,19.0,B,United States
323531,House Finch,https://xeno-canto.org/323531/download,30.0,B,Mexico
312959,House Finch,https://xeno-canto.org/312959/download,77.0,B,United States
311858,House Finch,https://xeno-canto.org/311858/download,25.0,B,Mexico
311715,House Finch,https://xeno-canto.org/311715/download,20.0,B,United States
310667,House Finch,https://xeno-canto.org/310667/download,22.0,B,United States
310071,House Finch,https://xeno-canto.org/310071/download,23.0,B,United States
307866,House Finch,https://xeno-canto.org/307866/download,103.0,B,United States
296753,House Finch,https://xeno-canto.org/296753/download,21.0,B,United States
289016,House Finch,https://xeno-canto.org/289016/download,85.0,B,Mexico
289014,House Finch,https://xeno-canto.org/289014/download,59.0,B,Mexico
284022,House Finch,https://xeno-canto.org/284022/download,12.0,B,United States
268460,House Finch,https://xeno-canto.org/268460/download,91.0,B,United States
261403,House Finch,https://xeno-canto.org/261403/download,27.0,B,Mexico
255739,House Finch,https://xeno-canto.org/255739/download,30.0,B,Mexico
227310,House Finch,https://xeno-canto.org/227310/download,22.0,B,Mexico
220526,House Finch,https://xeno-canto.org/220526/download,31.0,B,United States
220525,House Finch,https://xeno-canto.org/220525/download,27.0,B,United States
220524,House Finch,https://xeno-canto.org/220524/download,17.0,B,Mexico
220523,House Finch,https://xeno-canto.org/220523/download,19.0,B,Mexico
220521,House Finch,https://xeno-canto.org/220521/download,15.0,B,Mexico
220520,House Finch,https://xeno-canto.org/220520/download,15.0,B,Mexico
219892,House Finch,https://xeno-canto.org/219892/download,89.0,B,United States
219819,House Finch,https://xeno-canto.org/219819/download,14.0,B,United States
219792,House Finch,https://xeno-canto.org/219792/download,54.0,B,United States
219762,House Finch,https://xeno-canto.org/219762/download,33.0,B,United States
219357,House Finch,https://xeno-canto.org/219357/download,34.0,B,United States
219356,House Finch,https://xeno-canto.org/219356/download,34.0,B,United States
219355,House Finch,https://xeno-canto.org/219355/download,14.0,B,United States
219351,House Finch,https://xeno-canto.org/219351/download,55.0,B,United States
219347,House Finch,https://xeno-canto.org/219347/download,119.0,B,United States
219346,House Finch,https://xeno-canto.org/219346/download,37.0,B,United States
219342,House Finch,https://xeno-canto.org/219342/download,10.0,B,United States
219341,House Finch,https://xeno-canto.org/219341/download,26.0,B,United States
219338,House Finch,https://xeno-canto.org/219338/download,70.0,B,United States
216180,House Finch,https://xeno-canto.org/216180/download,25.0,B,Canada
196677,House Finch,https://xeno-canto.org/196677/download,19.0,B,Mexico
175517,House Finch,https://xeno-canto.org/175517/download,36.0,B,United States
174827,House Finch,https://xeno-canto.org/174827/download,33.0,B,United States
172419,House Finch,https://xeno-canto.org/172419/download,97.0,B,United States
172396,House Finch,https://xeno-canto.org/172396/download,110.0,B,Canada
171104,House Finch,https://xeno-canto.org/171104/download,27.0,B,Mexico
169811,House Finch,https://xeno-canto.org/169811/download,15.0,B,United States
169187,House Finch,https://xeno-canto.org/169187/download,89.0,B,United States
164308,House Finch,https://xeno-canto.org/164308/download,79.0,B,Canada
163051,House Finch,https://xeno-canto.org/163051/download,98.0,B,United States
160394,House Finch,https://xeno-canto.org/160394/download,45.0,B,Canada
160255,House Finch,https://xeno-canto.org/160255/download,52.0,B,Canada
160192,House Finch,https://xeno-canto.org/160192/download,25.0,B,Canada
159129,House Finch,https://xeno-canto.org/159129/download,32.0,B,Canada
159121,House Finch,https://xeno-canto.org/159121/download,29.0,B,Canada
159075,House Finch,https://xeno-canto.org/159075/download,25.0,B,Canada
158930,House Finch,https://xeno-canto.org/158930/download,44.0,B,Canada
141479,House Finch,https://xeno-canto.org/141479/download,11.0,B,United States
141478,House Finch,https://xeno-canto.org/141478/download,35.0,B,United States
140991,House Finch,https://xeno-canto.org/140991/download,11.0,B,United States
140490,House Finch,https://xeno-canto.org/140490/download,29.0,B,United States
135065,House Finch,https://xeno-canto.org/135065/download,37.0,B,United States
